id,title,company,description,location,contractType,secteurActivite,fonction,experienceRequise,experienceLevel,niveauEtude,typeTeletravail,nombrePostes,salary,skills,domain,publishDate,sourceSite,sourceUrl
"0","Chef d'atelier maintenance- El jadida","Confidentiel","Nous recrutons un Chef d’Atelier Mécanique expérimenté pour superviser et coordonner les activités de notre atelier. Vous garantirez la qualité, la sécurité et l’efficacité des opérations mécaniques tout en encadrant l’équipe technique. Missions principales : Superviser les opérations de maintenance, réparation et entretien des véhicules. Encadrer, former et motiver l’équipe technique de l’atelier. Planifier et organiser le travail quotidien en fonction des priorités et des urgences. Assurer le respect des normes de sécurité et des procédures internes. Contrôler la qualité des interventions et proposer des améliorations techniques. Gérer les stocks de pièces détachées et les commandes auprès des fournisseurs. Participer à l’optimisation des processus et à la réduction des coûts. Profil recherché : Formation technique en mécanique automobile . Minimum 6 ans d'expérience. Maîtrise des outils de diagnostic et des équipements d’atelier. Capacités managériales et sens de l’organisation. Rigueur, réactivité et sens de la sécurité.","El Jadida","CDI","Transport / Achat / Logistique","Logistique/Métiers du Transport","","","Bac","","1","À discuter","","Transport / Achat / Logistique","","MarocAnnonces","https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/10292523/Chef-datelier-maintenance-El-jadida.html"
"0","Responsable de maintenance - Casablanca","Confidentiel","Dans le cadre du renforcement de notre organisation, nous recrutons un(e) Responsable Maintenance Parc Auto chargé(e) d’assurer la gestion, la maintenance et l’optimisation de notre flotte de véhicules, tout en garantissant leur disponibilité, leur fiabilité et leur conformité réglementaire. Missions principales : Piloter et organiser la maintenance préventive et corrective du parc automobile (véhicules légers, utilitaires et/ou poids lourds). Élaborer et suivre les plannings de maintenance afin de garantir la disponibilité opérationnelle des véhicules. Encadrer et animer les équipes techniques (mécaniciens, chefs d’atelier, prestataires externes). Gérer les relations avec les fournisseurs, garages et concessionnaires. Assurer le suivi des coûts de maintenance et optimiser le budget du parc auto. Veiller au respect des normes de sécurité, de qualité et de la réglementation en vigueur. Mettre en place des indicateurs de performance (KPI) et des actions d’amélioration continue. Gérer les sinistres, pannes majeures et immobilisations véhicules. Participer à la définition de la politique de renouvellement du parc. Assurer le reporting et la traçabilité des interventions de maintenance. Profil recherché : Formation Bac+3/5 en maintenance automobile, mécanique ou équivalent. Expérience confirmée dans la gestion de maintenance de parc auto, idéalement dans le transport ou la logistique. Solides compétences techniques en mécanique (VL / PL). Capacités managériales et sens de l’organisation. Maîtrise des outils de gestion de maintenance (GMAO). Rigueur, réactivité et esprit d’analyse","Casablanca","CDI","Transport / Achat / Logistique","Logistique/Métiers du Transport","","","Bac","","1","À discuter","","Transport / Achat / Logistique","","MarocAnnonces","https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/10292521/Responsable-de-maintenance-Casablanca.html"
"0","Responsable d'exploitation - Tanger","Confidentiel","Dans le cadre de notre développement, nous recrutons un(e) Responsable d’Exploitation Transport chargé(e) d’assurer la gestion, l’organisation et l’optimisation des opérations de transport, tout en garantissant un haut niveau de performance opérationnelle et de satisfaction client. Missions principales : Piloter l’ensemble des activités d’exploitation transport (transport national / régional). Organiser et optimiser la planification des moyens humains et matériels (chauffeurs, véhicules, sous-traitants). Encadrer, animer et développer les équipes d’exploitation (planning, conducteurs, agents d’exploitation). Assurer le suivi quotidien des opérations et le respect des délais de livraison. Veiller à l’application des procédures internes, des règles de sécurité et de la réglementation transport. Analyser les indicateurs de performance (KPI) et mettre en place des actions d’amélioration continue. Optimiser les coûts d’exploitation et proposer des solutions d’optimisation des flux. Gérer les incidents d’exploitation, les réclamations clients et mettre en place des actions correctives. Assurer la coordination avec les autres services (commercial, maintenance, facturation). Participer à l’élaboration des budgets et au reporting opérationnel. Profil recherché : Bac+5 en Transport, Logistique. Expérience confirmée de 5 ans minimum dans une fonction similaire.","Tanger","CDI","Transport / Achat / Logistique","Logistique/Métiers du Transport","","","Bac","","1","À discuter","","Transport / Achat / Logistique","","MarocAnnonces","https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/10292517/Responsable-dexploitation-Tanger.html"
"0","Chauffeur SOLO - permis C - Kénitra","Confidentiel","Bonjour, Notre entreprise spécialisée dans la logistique et le transport recherche des chauffeurs professionnels avec un permis C et expérience dans le domaine . Mobilité obligatoire : AIN ATIQ Capacité à gérer les tournées de livraison dans le respect des délais et des procédures.","Kénitra","CDI","Transport / Achat / Logistique","Logistique/Métiers du Transport","","","Pas important","","1","À discuter","","Transport / Achat / Logistique","","MarocAnnonces","https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/10292515/Chauffeur-SOLO-permis-C.html"
"0","Chauffeur SOLO - permis C - Tanger","Confidentiel","Bonjour, Notre entreprise spécialisée dans la logistique et le transport recherche des chauffeurs professionnels avec un permis C et expérience dans le domaine . Mobilité obligatoire : TANGER Capacité à gérer les tournées de livraison dans le respect des délais et des procédures.","Tanger","CDI","Transport / Achat / Logistique","Chaufeur/Livreur/Coursier","","","Pas important","","1","À discuter","","Transport / Achat / Logistique","","MarocAnnonces","https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/10292513/Chauffeur-SOLO-permis-C.html"
"0","Responsable logistique transport - Casablanca","Buildings & logistic services","Nous recrutons un Responsable Logistique spécialisé dans le transport, disposant d’une expérience confirmée d’au moins 5 ans et d’une excellente maîtrise du métier. Rattaché à la direction, il/elle sera en charge de l’organisation, de la planification et de l’optimisation des opérations de transport, du suivi des flux de marchandises, de la gestion des relations avec les transporteurs et du respect des délais, des coûts et de la qualité de service. Le poste implique également la mise en place et le suivi d’indicateurs de performance, la proposition d’axes d’amélioration continue ainsi que le respect de la réglementation en vigueur en matière de transport et de sécurité. Le candidat recherché doit faire preuve de rigueur, d’un fort sens de l’organisation, d’un bon esprit d’analyse et de leadership, ainsi que d’une bonne maîtrise des outils informatiques et Transport. Une rémunération attractive sera proposée selon le profil et l’expérience.","Casablanca","CDI","Transport / Achat / Logistique","Logistique/Métiers du Transport","","","Bac","","1","À discuter","","Transport / Achat / Logistique","","MarocAnnonces","https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/10292511/Responsable-logistique-transport.html"
"0","Merchandiser circuit traditionnel à Casablanca","Confidentiel","Nous sommes le leader dans le domaine de la distribution et nous sommes à la recherche d’un merchandiseur pour notre circuit traditionnel à Casablanca. Vous aurez comme mission : - Assurer la bonne visibilité et la mise en place de nos produits/marques - Remonter les informations du marché (prix, action concurrente…) - Comprendre les besoins des clients pour mieux les aider. * Conduite de la moto est obligatoire Si vous êtes motivé avec un sens et esprit commercial, n’hésitez pas à postulez des maintenant en répondant à cette annonce","Casablanca","A discuter","Grande Distribution","Commercial/Technico-Commercial","","","Bac","","1","À discuter","","Grande Distribution","","MarocAnnonces","https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/10292502/Merchandiser-circuit-traditionnel-à-Casablanca.html"
"0","Aide vendeur à Beni mellal avec permis C","Confidentiel","Nous sommes à la recherche des des aides vendeurs des chauffeurs de camion avec permis ""C"" à Mellal pour le circuit traditionnel. profil recherché : - niveau bac ou plus, - permis de conduire type ""c"" - expérience obligatoire dans un poste similaire. N’hésitez pas à envoyer vos cv's","Beni Mellal","A discuter","Grande Distribution","Chaufeur/Livreur/Coursier","","","Bac","","1","À discuter","","Grande Distribution","","MarocAnnonces","https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/10292501/Aide-vendeur-à-Beni-mellal-avec-permis-C.html"
"0","Merchandiser circuit traditionnel à Fes - Fès","Confidentiel","Nous sommes le leader dans le domaine de la distribution et nous sommes à la recherche d’un merchandiseur pour notre circuit traditionnel à Fes. Vous aurez comme mission : - Assurer la bonne visibilité et la mise en place de nos produits/marques - Remonter les informations du marché (prix, action concurrente…) - Comprendre les besoins des clients pour mieux les aider. * Conduite de la moto est obligatoire Si vous êtes motivé avec un sens et esprit commercial, n’hésitez pas à postulez des maintenant en répondant à cette annonce","Fès","A discuter","Grande Distribution","Commercial/Technico-Commercial","","","Bac","","1","À discuter","","Grande Distribution","","MarocAnnonces","https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/10292500/Merchandiser-circuit-traditionnel-à-Fes.html"
"0","Merchandiser circuit traditionnel à Safi","Confidentiel","Nous sommes le leader dans le domaine de la distribution et nous sommes à la recherche d’un merchandiseur pour notre circuit traditionnel à Safi. Vous aurez comme mission : - Assurer la bonne visibilité et la mise en place de nos produits/marques - Remonter les informations du marché (prix, action concurrente…) - Comprendre les besoins des clients pour mieux les aider. * Conduite de la moto est obligatoire Si vous êtes motivé avec un sens et esprit commercial, n’hésitez pas à postulez des maintenant en répondant à cette annonce","Safi","A discuter","Grande Distribution","Commercial/Technico-Commercial","","","Bac","","1","À discuter","","Grande Distribution","","MarocAnnonces","https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/10292499/Merchandiser-circuit-traditionnel-à-Safi.html"
"0","Pré vendeur détail à Casablanca","Confidentiel","Nous cherchons un pré vendeur détail circuit traditionnel sur Casablanca pour rejoindre notre équipe dans le secteur de la grande distribution. Vous serez comme mission de : - Commercialiser nos produits, - Contribuer à l'atteinte des objectifs de vente, - Satisfaire les besoins de nos clients, * Conduite de la moto est obligatoire N'hésitez pas d'envoyer vos CV","Casablanca","CDI","Grande Distribution","Commercial/Technico-Commercial","","","Bac","","1","À discuter","","Grande Distribution","","MarocAnnonces","https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/10292497/Pré-vendeur-détail-à-Casablanca.html"
"0","Pré vendeur détail à Tanger","Confidentiel","Nous cherchons un pré vendeur détail circuit traditionnel sur Tanger pour rejoindre notre équipe dans le secteur de la grande distribution. Vous serez comme mission de : - Commercialiser nos produits, - Contribuer à l'atteinte des objectifs de vente, - Satisfaire les besoins de nos clients, * Conduite de la moto est obligatoire N'hésitez pas d'envoyer vos CV","Tanger","A discuter","Grande Distribution","Commercial/Technico-Commercial","","","Bac","","1","À discuter","","Grande Distribution","","MarocAnnonces","https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/10292495/Pré-vendeur-détail-à-Tanger.html"
"0","Chargée ADV - remplacement maternité Bouskoura - Casablanca","Confidentiel","Pour le compte d’un client opérant dans le domaine de la production de l’eau, nous sommes à la recherche d’une chargée ADV pour un remplacement maternité. Type de contrat : intérim Salaire : 3500 dh Transport assuré sur Oulfa, hay hassani et environs.","Casablanca","Interim","Industrie","Assistant/Ventes/Accueil","","","Bac","","1","À discuter","","Industrie / Ingénierie / Energie","","MarocAnnonces","https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/10292356/Chargée-ADV-remplacement-maternité-Bouskoura.html"
"0","Pré vendeur détail à Casablanca","Confidentiel","Nous cherchons un pré vendeur détail circuit traditionnel sur Casablanca pour rejoindre notre équipe dans le secteur de la grande distribution. Vous serez comme mission de : - Commercialiser nos produits, - Contribuer à l'atteinte des objectifs de vente, - Satisfaire les besoins de nos clients, * Conduite de la moto est obligatoire N'hésitez pas d'envoyer vos CV","Casablanca","CDI","Grande Distribution","Commercial/Technico-Commercial","","","Bac","","1","À discuter","","Grande Distribution","","MarocAnnonces","https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/10292322/Pré-vendeur-détail-à-Casablanca.html"
"0","Aide livreur permis C à Tetouan","Confidentiel","Nous recherchons un aide livreur disposant du permis c, basé à Tetouan missions principales : -aider au chargement et déchargement des marchandises -accompagner le chauffeur sur les tournées de livraison -veiller à la bonne présentation des produits livrés -respecter les itinéraires et les horaires prévus -assurer un bon contact avec les clients sur le terrain profil recherché : -permis c obligatoire et en cours de validité -bonne condition physique et sens du travail en équipe -ponctualité, sérieux et dynamisme -expérience dans la livraison est un atout","Tetouan","A discuter","Grande Distribution","Chaufeur/Livreur/Coursier","","","Bac","","1","À discuter","","Grande Distribution","","MarocAnnonces","https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/10292321/Aide-livreur-permis-C-à-Tetouan.html"
"0","Technicien it / casablanca / bac +2 minimum","Confidentiel","Description du poste : Dans le cadre du renforcement de notre équipe informatique, nous recherchons un Technicien IT motivé(e) et rigoureux(se). Vous serez en charge de l'installation, de la maintenance et du support technique des équipements informatiques et réseaux. Missions principales : -Installer, configurer et assurer le bon fonctionnement des postes de travail, imprimantes, périphériques et logicielsff -Assurer le support technique de niveau 1 et 2 (à distance ou sur site) -Diagnostiquer les pannes et résoudre les incidents matériels et logiciels -Participer à la gestion du parc informatique (inventaire, mises à jour, sécurité) -Rédiger des procédures et documentations techniques -Assurer une veille technologique sur les évolutions IT Profil recherché : -Formation en informatique (Bac +2 minimum, type BTS SIO, DUT Informatique…) -Bonnes connaissances en environnements Windows, Microsoft 365, Active Directory -Compétences réseau (TCP/IP, LAN/WAN, VPN) appréciées -Sens du service, autonomie, rigueur et bon relationnel","Casablanca","A discuter","Grande Distribution","Informatique - Systèmes/Réseaux","","","Bac","","1","À discuter","","Grande Distribution","","MarocAnnonces","https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/10292320/Technicien-it-casablanca-bac-2-minimum.html"
"0","Aide livreur permis C à Marrakech","Confidentiel","Nous recherchons un aide livreur disposant du permis c, basé à Marrakech missions principales : -aider au chargement et déchargement des marchandises -accompagner le chauffeur sur les tournées de livraison -veiller à la bonne présentation des produits livrés -respecter les itinéraires et les horaires prévus -assurer un bon contact avec les clients sur le terrain profil recherché : -permis c obligatoire et en cours de validité -bonne condition physique et sens du travail en équipe -ponctualité, sérieux et dynamisme -expérience dans la livraison est un atout","Marrakech","A discuter","Grande Distribution","Chaufeur/Livreur/Coursier","","","Bac","","1","À discuter","","Grande Distribution","","MarocAnnonces","https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/10292318/Aide-livreur-permis-C-à-Marrakech.html"
"0","Pré vendeur détail à Marrakech","Confidentiel","Nous cherchons un pré vendeur détail circuit traditionnel sur Marrakech pour rejoindre notre équipe dans le secteur de la grande distribution. Vous serez comme mission de : - Commercialiser nos produits, - Contribuer à l'atteinte des objectifs de vente, - Satisfaire les besoins de nos clients, * Conduite de la moto est obligatoire N'hésitez pas d'envoyer vos CV","Marrakech","CDI","Grande Distribution","Commercial/Technico-Commercial","","","Bac","","1","À discuter","","Grande Distribution","","MarocAnnonces","https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/10292314/Pré-vendeur-détail-à-Marrakech.html"
"0","Vendeur détail à agadir / bac+2/3","Confidentiel","Nous sommes le leader au niveau national dans la distribution des produits de grande consommation et actuellement nous cherchons pour notre compte des commerciaux terrain, circuit traditionnel à la ville Agadir sous les conditions suivantes ; Profil recherché : Formation : - Bac+2/3 ; Avoir un diplôme de Technicien spécialisé en Commerce ou la Gestion des Entreprises / Avoir une licence professionnelle en commerce et vente. Vous êtes capable de : - Vendre un produit et négocier avec le client- Savoir utiliser les techniques et les fondamentaux de la vente - Prospecter des nouveaux clients- Contribuer à l'atteinte des objectifs de vente - Communiquer et savoir traiter les objections lors d'un entretien de vente- Fidéliser les clients en leur proposant des offres complémentaires et des promotions. *NB : Permis B est obligatoire pour occuper ce poste N'hésitez pas d'envoyer vos CV's","Agadir","A discuter","Grande Distribution","Commercial/Technico-Commercial","","","Bac","","1","À discuter","","Grande Distribution","","MarocAnnonces","https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/10292313/Vendeur-détail-à-agadir-bac23.html"
"0","Chargé de Portefeuille - Marrakech","Fondation Arrawaj","Fondation ARRAWAJ, est un acteur économique et social majeur dans le secteur de la micro-finance, elle s’appuie sur un capital humain fort de plus de 2000 collaborateurs, réparti sur un réseau de plus de 208 agences.Dans le cadre de son développement, la fondation ARRAWAJ recrute des Chargés de Portefeuille H/F au niveau de notre agence à Marrakech . Missions : En tant que « Chargé de Portefeuille », vous aurez pour principales missions : Gérer et développer le portefeuille client Faire des prospections de nouveaux clients Mettre en avant nos produits et nos services auprès des clients potentiels Accompagner et conseiller les clients Fidéliser les clients Veiller à garder un contact régulier avec les clients Gérer et suivre les dossiers en cours Faire du recouvrement terrain.","Marrakech","CDI","Banque / Finance","Commercial/Technico-Commercial","","","Bac","","1","4 000 - 6 000 DH","","Banque / Finance / Assurance","","MarocAnnonces","https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/10292307/Chargé-de-Portefeuille-Marrakech.html"
"0","Chargé de portefeuille - salé","Fondation Arrawaj","Fondation ARRAWAJ, est un acteur économique et social majeur dans le secteur de la micro-finance, elle s’appuie sur un capital humain fort de plus de 2000 collaborateurs, réparti sur un réseau de plus de 208 agences.Dans le cadre de son développement, la fondation ARRAWAJ recrute des Chargés de Portefeuille H/F au niveau de notre agence à Salé. Missions : En tant que « Chargé de Portefeuille », vous aurez pour principales missions : Gérer et développer le portefeuille client Faire des prospections de nouveaux clients Mettre en avant nos produits et nos services auprès des clients potentiels Accompagner et conseiller les clients Fidéliser les clients Veiller à garder un contact régulier avec les clients Gérer et suivre les dossiers en cours Faire du recouvrement terrain. Profil recherché pour le poste : Chargé de Portefeuille - Salé Titulaire d’un Bac+3 minimum en Comptabilité, Finance, Commerce ou en Gestion Jeune diplômé ou justifiant d’une première expérience réussie comme commercial Dynamique, doté d’une aisance relationnelle avec un goût prononcé pour les challenges Bonne résistance à la pression et au stress Avoir l’esprit d'initiative Bonne capacité d’adaptation Habileté à créer du lien avec les clients","Salé","CDI","Banque / Finance","Commercial/Technico-Commercial","","","Bac","","1","4 000 - 6 000 DH","","Banque / Finance / Assurance","","MarocAnnonces","https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/10292306/Chargé-de-portefeuille-salé.html"
"0","Chargé de Portefeuille - Agadir","Fondation Arrawaj","Fondation ARRAWAJ, est un acteur économique et social majeur dans le secteur de la micro-finance, elle s’appuie sur un capital humain fort de plus de 2000 collaborateurs, réparti sur un réseau de plus de 208 agences.Dans le cadre de son développement, la fondation ARRAWAJ recrute des Chargés de Portefeuille H/F au niveau de notre agence à Agadir . Missions : En tant que « Chargé de Portefeuille », vous aurez pour principales missions : Gérer et développer le portefeuille client Faire des prospections de nouveaux clients Mettre en avant nos produits et nos services auprès des clients potentiels Accompagner et conseiller les clients Fidéliser les clients Veiller à garder un contact régulier avec les clients Gérer et suivre les dossiers en cours Faire du recouvrement terrain.","Agadir","CDI","Banque / Finance","Commercial/Technico-Commercial","","","Bac","","1","4 000 - 6 000 DH","","Banque / Finance / Assurance","","MarocAnnonces","https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/10292304/Chargé-de-Portefeuille-Agadir.html"
"0","Agent d'exploitation import export - Tanger","RHS EMPLOI","📢 RHS Emploi recrute des Agent d'exploitation Import Export pour le compte de son client opérant dans le secteur Transport & Logistique. 💼 Missions principales : ✴ Coordonner les opérations d’import/export routier en respectant les délais et les exigences clients ✴ Assurer la gestion administrative et documentaire des dossiers import/export ✴ Suivre les livraisons, les enlèvements et la traçabilité des marchandises ✴ Communiquer avec les transporteurs, transitaires et douanes ✴ Gérer les anomalies ou litiges liés aux expéditions (retards, avaries, non-conformités) ✴ Optimiser les tournées et les plans de transport ✴ Mettre à jour les tableaux de bord et assurer un reporting régulier des activités ✴ Veiller au respect des procédures qualité, sécurité et réglementaires 🎓 Profil recherché : ✔ Formation : Bac+3 à Bac+5 en logistique, transport international ou commerce extérieur ✔ Expérience : 2 à 5 ans minimum dans un poste similaire, idéalement dans le routier ✔ Environnement : Transport, logistique, import/export ✔ Compétences : Connaissance des réglementations douanières et du transport routier national/international ✔ Qualités : Réactivité, sens du service, rigueur, capacité à gérer la pression Merci d'envoyer vos candidatures via ce site.","Tanger","CDI","Transport / Achat / Logistique","Logistique/Métiers du Transport","","","Bac","","1","À discuter","","Transport / Achat / Logistique","","MarocAnnonces","https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/10292208/Agent-dexploitation-import-export.html"
"0","Senior opération manager (h/f) / bac+4/5 - had soulem - Had Soualem","Confidentiel","Dans le cadre du renforcement de nos activités, notre société de logistique recrute un(e) Senior Opération Manager pour assurer la gestion et l’optimisation de l’ensemble des opérations. Missions principales : Piloter les opérations logistiques (transport, entreposage, distribution) Superviser et encadrer les équipes opérationnelles Garantir le respect des délais, de la qualité de service et des objectifs de performance Mettre en place et suivre les KPI opérationnels Optimiser les coûts, les flux et les processus logistiques Veiller au respect des normes HSE, qualité et procédures internes Assurer la coordination avec les clients et les différents départements internes Profil recherché : Bac+4/5 en logistique, supply chain ou management Expérience confirmée de 4 ans minimum dans un poste similaire, idéalement dans la logistique Solides compétences en management d’équipes Excellente capacité d’organisation et de prise de décision Leadership, rigueur et sens des responsabilités Maîtrise des outils de reporting et des indicateurs de performance Français courant, anglais professionnel apprécié","Had Soualem","A discuter","Transport / Achat / Logistique","Logistique/Métiers du Transport","","","Bac","","1","À discuter","","Transport / Achat / Logistique","","MarocAnnonces","https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/10292171/Senior-opération-manager-(hf)-bac45-had-soulem.html"
"0","Team leader expérimenté – pick & pack - had soual - Had Soualem","Confidentiel","Dans le cadre du développement de nos activités, nous recrutons un Team Leader expérimenté Pick & Pack pour notre site logistique situé à Had Soualem. Missions principales : Encadrer et superviser une équipe de préparateurs de commandes Organiser et répartir les tâches quotidiennes Assurer le respect des délais, des procédures et des standards de qualité Suivre la performance et la productivité de l’équipe Veiller au respect des règles de sécurité et de discipline Identifier les anomalies et proposer des actions d’amélioration continue Profil recherché : Expérience confirmée en tant que Team Leader ou Chef d’équipe logistique Maîtrise des opérations Pick & Pack Leadership, sens de l’organisation et bonnes capacités de communication Capacité à travailler sous pression et à atteindre les objectifs Connaissance des outils de gestion logistique (WMS souhaité) Formation et expérience : Bac ou Bac+2 en logistique ou équivalent Minimum 2 à 3 ans d’expérience dans un poste similaire","Had Soualem","A discuter","Transport / Achat / Logistique","Logistique/Métiers du Transport","","","Bac","","1","À discuter","","Transport / Achat / Logistique","","MarocAnnonces","https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/10292169/Team-leader-expérimenté-–-pick-et-pack-had-soual.html"
"0","Contrôleur Expérimenté à Had Soualem","Confidentiel","Dans le cadre du renforcement de nos équipes, nous recrutons un Contrôleur expérimenté pour notre site logistique basé à Had Soualem. Missions principales : Contrôler les opérations de préparation de commandes (Pick & Pack) Vérifier la conformité des produits, quantités et références Assurer le respect des procédures et des standards qualité Identifier, signaler et suivre les écarts et anomalies Collaborer avec les Team Leaders et les équipes opérationnelles Participer à l’amélioration continue des processus de contrôle Profil recherché : Expérience confirmée en tant que Contrôleur en environnement logistique Bonne connaissance des opérations Pick & Pack Rigueur, sens du détail et esprit d’analyse Capacité à travailler sous pression et à respecter les délais Bonne communication et esprit d’équipe Maîtrise des outils de suivi et de reporting (WMS est un plus) Formation et expérience : Niveau Bac ou Bac+2, idéalement en logistique Minimum 2 ans d’expérience dans un poste similaire","Had Soualem","A discuter","Transport / Achat / Logistique","Logistique/Métiers du Transport","","","Bac","","1","À discuter","","Transport / Achat / Logistique","","MarocAnnonces","https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/10292170/Contrôleur-Expérimenté-à-Had-Soualem.html"
"0","Préparateurs Expérimentés Pick & Pack-Had Soualem","Confidentiel","Société spécialisée dans la logistique, nous renforçons nos équipes opérationnelles afin d’assurer un service de préparation de commandes efficace et de qualité. Missions Préparation des commandes selon les bons (pick & pack) Vérification de la conformité des produits (quantité, qualité) Emballage et étiquetage des colis Respect des procédures, des délais et des règles de sécurité Participation au rangement et à l’organisation de l’entrepôt Profil recherché Expérience confirmée en préparation de commandes (pick & pack) Bonne connaissance des opérations logistiques Capacité à travailler avec rapidité et précision Sens de l’organisation et esprit d’équipe","Had Soualem","A discuter","Transport / Achat / Logistique","Logistique/Métiers du Transport","","","Bac","","1","À discuter","","Transport / Achat / Logistique","","MarocAnnonces","https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/10292167/Préparateurs-Expérimentés-Pick-et-Pack-Had-Soualem.html"
"0","Agent de manutentionnaire Ain Sbaa - Casablanca","Confidentiel","Nous recherchons un Agent de Manutention motivé et sérieux pour rejoindre notre équipe. Une expérience en messagerie / tri de colis est fortement appréciée. Missions : Réception, tri et dispatch des colis Chargement et déchargement des véhicules Scan, étiquetage et préparation des tournées Vérification de la conformité des marchandises Manutention manuelle ou avec transpalette Maintien de la propreté et du rangement du quai Profil recherché : Expérience en messagerie ou plateforme logistique (souhaitée) Bonne condition physique Sérieux, ponctuel et respectueux des règles de sécurité Capacité à travailler en équipe et à gérer un rythme soutenu Disponibilité sur horaires variables (matin / après-midi / nuit selon besoin)","Casablanca","A discuter","Transport / Achat / Logistique","Logistique/Métiers du Transport","","","Pas important","","1","À discuter","","Transport / Achat / Logistique","","MarocAnnonces","https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/10292165/Agent-de-manutentionnaire-Ain-Sbaa-Casablanca.html"
"0","Préparateur de commandes à Had soualem","Confidentiel","Dans le cadre du renforcement de notre équipe logistique, nous recrutons un Préparateur de commandes pour notre entrepôt situé à Had soualem Missions principales : Préparation des commandes selon les bons de livraison Picking, emballage et étiquetage des produits Vérification de la conformité des produits avant expédition Respect des procédures de sécurité et de qualité Profil recherché : Expérience souhaitée en préparation de commandes ou en logistique Rigueur, rapidité et sens de l’organisation Capacité à travailler en équipe et à gérer la cadence Résidence à had soualem ou à proximité souhaitée","Had Soualem","A discuter","Transport / Achat / Logistique","Logistique/Métiers du Transport","","","Pas important","","1","À discuter","","Transport / Achat / Logistique","","MarocAnnonces","https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/10292164/Préparateur-de-commandes-à-Had-soualem.html"
"0","Qualiticien / Casablanca","Confidentiel","Pour le compte de notre client, nous recherchons un Qualiticien basé à Casablanca. Missions principales : Mettre en place, suivre et améliorer le système de management de la qualité. Assurer le respect des normes ISO et HACCP. Veiller à l’application des bonnes pratiques d’hygiène et de sécurité alimentaire. Participer aux audits internes et au suivi des plans d’actions correctives. Profil recherché : Diplôme en agroalimentaire ou en sécurité alimentaire. Maîtrise des concepts et outils du management de la qualité. Bonne connaissance des normes ISO. Connaissance approfondie des normes d’hygiène et de sécurité alimentaire (HACCP).","Casablanca","Interim","Autre","Ingénierie - Agro/Agri","","","Bac","","1","À discuter","","Autre","","MarocAnnonces","https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/10292135/Qualiticien-Casablanca.html"
"0","Technicien maintenance - Boulangerie et pâtisserie - Bouskoura","AFRICA STAFFING","Nous recrutons pour le compte d'une société spécialisée dans la fabrication de produits de boulangerie, pâtisserie et pâtes alimentaires, basée à Ouled Saleh Bouskoura, 2 Techniciens de Maintenance. Missions : Assurer la maintenance préventive et curative des équipements de production Participer à l'installation et au réglage des machines Garantir le bon fonctionnement des lignes de production Profil recherché : Formation en électromécanique, maintenance industrielle ou équivalent Première expérience obligatoire dans le même secteur Dynamique, rigoureux(se) et motivé(e) Lieu : Ouled Saleh Bouskoura","Bouskoura","Interim","Industrie","Production - Gestion/Maintenance","","","Bac","","1","À discuter","","Industrie / Ingénierie / Energie","","MarocAnnonces","https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/10241055/Technicien-maintenance-Boulangerie-et-pâtisserie.html"
